DateRep,UCI,NOUCI,NIVELII
10/08/20,0.941176470588235,0.415512465373961,0.362637362637363
10/09/20,0.882352941176471,0.379501385041551,0.351648351648352
10/10/20,0.852941176470588,0.396121883656510,0.362637362637363
10/11/20,0.852941176470588,0.426592797783933,0.253846153846154
10/12/20,0.852941176470588,0.380281690140845,0.215384615384615
10/13/20,0.911764705882353,0.377464788732394,0.200000000000000
10/14/20,0.882352941176471,0.376044568245125,0.133333333333333
10/15/20,0.794117647058823,0.356545961002786,0.160000000000000
10/16/20,0.852941176470588,0.356545961002786,0.193333333333333
10/17/20,0.882352941176471,0.356545961002786,0.166666666666667
10/18/20,0.882352941176471,0.376044568245125,0.173333333333333
10/19/20,0.842105263157895,0.358156028368794,0.180000000000000
10/20/20,0.842105263157895,0.333333333333333,0.200000000000000
10/21/20,0.789473684210526,0.358156028368794,0.200000000000000
