fecha,UCI,NOUCI,NIVELII,UCIN
2020-10-09,.8823529411764706,.3795013850415512,.3516483516483517,
2020-10-10,.8529411764705882,.3961218836565097,.3626373626373626,
2020-10-11,.8529411764705882,.4265927977839335,.2538461538461538,
2020-10-12,.8529411764705882,.3802816901408451,.2153846153846154,
2020-10-13,.9117647058823529,.3774647887323944,.2,
2020-10-14,.8823529411764706,.3760445682451253,.1333333333333333,
2020-10-15,.7941176470588235,.3565459610027855,.16,
2020-10-16,.8529411764705882,.3565459610027855,.1933333333333333,
2020-10-17,.8823529411764706,.3565459610027855,.1666666666666667,
2020-10-18,.8823529411764706,.3760445682451253,.1733333333333333,
2020-10-19,.8421052631578947,.3581560283687943,.18,
2020-10-20,.8421052631578947,.3333333333333333,.2,
2020-10-21,.7894736842105263,.3581560283687943,.2,
2020-10-22,.75,.3475177304964539,.1714285714285714,
2020-10-23,.75,.2907801418439716,.1428571428571428,
2020-10-24,.75,.2624113475177305,.1428571428571428,
2020-10-25,.6428571428571429,.2553191489361702,.1485714285714286,
2020-10-26,.6428571428571429,.2482269503546099,.1485714285714286,
2020-10-27,.6071428571428571,.2695035460992908,.1485714285714286,
2020-10-28,.5,.2588652482269503,.16,
2020-10-29,.5185185185185185,.2482269503546099,.16,
2020-10-30,.5925925925925926,.25177304964539,.1428571428571428,
2020-10-31,.5925925925925926,.1884816753926702,.1257142857142857,
2020-11-01,.5925925925925926,.1727748691099476,.1257142857142857,
2020-11-02,.5925925925925926,.143979057591623,.1351351351351351,
2020-11-03,.5555555555555556,.1335078534031414,.1135135135135135,
2020-11-04,.5185185185185185,.1487179487179487,.1081081081081081,
2020-11-05,.5185185185185185,.1641025641025641,.1351351351351351,
2020-11-06,.5185185185185185,.1923076923076923,.1297297297297297,
2020-11-07,.5555555555555556,.1948717948717949,.1297297297297297,
2020-11-08,.5555555555555556,.2744479495268139,.1243243243243243,
2020-11-09,.5925925925925926,.2996845425867508,.1243243243243243,
2020-11-10,.5925925925925926,.2681388012618297,.1243243243243243,
2020-11-11,.7407407407407407,.2681388012618297,.145945945945946,
2020-11-12,.7407407407407407,.2586750788643533,.1405405405405405,
2020-11-13,.7037037037037037,.2523659305993691,.1189189189189189,
2020-11-14,.7037037037037037,.2965299684542587,.1297297297297297,
2020-11-15,.7037037037037037,.2961783439490446,.1567567567567568,
2020-11-16,.7037037037037037,.2643312101910828,.172972972972973,
2020-11-17,.7037037037037037,.2292993630573248,.172972972972973,
2020-11-18,.7037037037037037,.2484076433121019,.172972972972973,
2020-11-19,.7407407407407407,.2484076433121019,.1891891891891892,
2020-11-20,.7407407407407407,.2579617834394904,.1621621621621622,
2020-11-21,.7407407407407407,.2484076433121019,.1621621621621622,
2020-11-22,.7037037037037037,.3057324840764331,.1675675675675676,
2020-11-23,.7407407407407407,.2721518987341772,.1675675675675676,
2020-11-24,.7407407407407407,.2689873417721519,.1567567567567568,
2020-11-25,.7777777777777778,.2594936708860759,.1567567567567568,
2020-11-26,.6666666666666666,.2594936708860759,.1567567567567568,
2020-11-27,.7407407407407407,.2848101265822785,.145945945945946,
2020-11-28,.7777777777777778,.2848101265822785,.145945945945946,
2020-11-29,.8148148148148148,.2911392405063291,.1405405405405405,
2020-11-30,.6666666666666666,.2626582278481013,.1513513513513514,
2020-12-01,.6296296296296297,.25,.1675675675675676,
2020-12-02,.7391304347826086,.2467948717948718,.172972972972973,
2020-12-03,.7391304347826086,.2467948717948718,.1675675675675676,
2020-12-04,.6956521739130435,.2435897435897436,.1675675675675676,
2020-12-05,.7391304347826086,.3076923076923077,.1783783783783784,
2020-12-06,.7826086956521739,.2980769230769231,.2,
2020-12-07,.7826086956521739,.2692307692307692,.1783783783783784,
2020-12-08,.6521739130434783,.2532051282051282,.1783783783783784,
2020-12-09,.7391304347826086,.2756410256410257,.1783783783783784,
2020-12-10,.6956521739130435,.2403846153846154,.2054054054054054,
2020-12-11,.6956521739130435,.2564102564102564,.2,
2020-12-12,.6521739130434783,.2596153846153846,.1837837837837838,
2020-12-13,.6956521739130435,.2435897435897436,.172972972972973,
2020-12-14,.6956521739130435,.2628205128205128,.172972972972973,
2020-12-15,.6956521739130435,.2692307692307692,.1675675675675676,
2020-12-16,.6956521739130435,.2628205128205128,.1675675675675676,
2020-12-17,.6956521739130435,.2596153846153846,.1675675675675676,
2020-12-18,.6956521739130435,.233974358974359,.1621621621621622,
